location,date,vaccine,total_vaccinations
European Union,2022-01-04,Pfizer/BioNTech,536712636
European Union,2022-01-04,Sanofi/GSK,0
European Union,2022-01-04,Sinopharm/Beijing,2243385
European Union,2022-01-04,Sinovac,8377
European Union,2022-01-04,Sputnik V,1845358
European Union,2022-01-04,Valneva,0
European Union,2022-01-05,Covaxin,107
European Union,2022-01-05,Johnson&Johnson,18137341
European Union,2022-01-05,Moderna,109380668
European Union,2022-01-05,Novavax,178
European Union,2022-01-05,Oxford/AstraZeneca,67161441
European Union,2022-01-05,Pfizer/BioNTech,537930108
European Union,2022-01-05,Sanofi/GSK,0
European Union,2022-01-05,Sinopharm/Beijing,2243385
European Union,2022-01-05,Sinovac,8378
European Union,2022-01-05,Sputnik V,1845358
European Union,2022-01-05,Valneva,0
European Union,2022-01-06,Covaxin,107
European Union,2022-01-06,Johnson&Johnson,18143986
European Union,2022-01-06,Moderna,110299629
European Union,2022-01-06,Novavax,178
European Union,2022-01-06,Oxford/AstraZeneca,67162512
European Union,2022-01-06,Pfizer/BioNTech,538970962
European Union,2022-01-06,Sanofi/GSK,0
European Union,2022-01-06,Sinopharm/Beijing,2243385
European Union,2022-01-06,Sinovac,8378
European Union,2022-01-06,Sputnik V,1845358
European Union,2022-01-06,Valneva,0
European Union,2022-01-07,Covaxin,107
European Union,2022-01-07,Johnson&Johnson,18205834
European Union,2022-01-07,Moderna,114981726
European Union,2022-01-07,Novavax,179
European Union,2022-01-07,Oxford/AstraZeneca,67163716
European Union,2022-01-07,Pfizer/BioNTech,545162921
European Union,2022-01-07,Sanofi/GSK,0
European Union,2022-01-07,Sinopharm/Beijing,2254587
European Union,2022-01-07,Sinovac,8396
European Union,2022-01-07,Sputnik V,1845358
European Union,2022-01-07,Valneva,0
European Union,2022-01-08,Covaxin,107
European Union,2022-01-08,Johnson&Johnson,18212097
European Union,2022-01-08,Moderna,115822324
European Union,2022-01-08,Novavax,179
European Union,2022-01-08,Oxford/AstraZeneca,67164090
European Union,2022-01-08,Pfizer/BioNTech,546109922
European Union,2022-01-08,Sanofi/GSK,0
European Union,2022-01-08,Sinopharm/Beijing,2254587
European Union,2022-01-08,Sinovac,8396
European Union,2022-01-08,Sputnik V,1845358
European Union,2022-01-08,Valneva,0
European Union,2022-01-09,Covaxin,107
European Union,2022-01-09,Johnson&Johnson,18213783
European Union,2022-01-09,Moderna,116218814
European Union,2022-01-09,Novavax,179
European Union,2022-01-09,Oxford/AstraZeneca,67164505
European Union,2022-01-09,Pfizer/BioNTech,546525483
European Union,2022-01-09,Sanofi/GSK,0
European Union,2022-01-09,Sinopharm/Beijing,2254587
European Union,2022-01-09,Sinovac,8396
European Union,2022-01-09,Sputnik V,1845358
European Union,2022-01-09,Valneva,0
European Union,2022-01-10,Covaxin,107
European Union,2022-01-10,Johnson&Johnson,18219293
European Union,2022-01-10,Moderna,117137534
European Union,2022-01-10,Novavax,179
European Union,2022-01-10,Oxford/AstraZeneca,67164959
European Union,2022-01-10,Pfizer/BioNTech,547543330
European Union,2022-01-10,Sanofi/GSK,0
European Union,2022-01-10,Sinopharm/Beijing,2254587
European Union,2022-01-10,Sinovac,8396
European Union,2022-01-10,Sputnik V,1845358
European Union,2022-01-10,Valneva,0
European Union,2022-01-11,Covaxin,107
European Union,2022-01-11,Johnson&Johnson,18226225
European Union,2022-01-11,Moderna,118208839
European Union,2022-01-11,Novavax,179
European Union,2022-01-11,Oxford/AstraZeneca,67165892
European Union,2022-01-11,Pfizer/BioNTech,548804291
European Union,2022-01-11,Sanofi/GSK,0
European Union,2022-01-11,Sinopharm/Beijing,2254587
European Union,2022-01-11,Sinovac,8396
European Union,2022-01-11,Sputnik V,1845358
European Union,2022-01-11,Valneva,0
European Union,2022-01-12,Covaxin,107
European Union,2022-01-12,Johnson&Johnson,18232494
European Union,2022-01-12,Moderna,119218457
European Union,2022-01-12,Novavax,179
European Union,2022-01-12,Oxford/AstraZeneca,67166407
European Union,2022-01-12,Pfizer/BioNTech,550117549
European Union,2022-01-12,Sanofi/GSK,0
European Union,2022-01-12,Sinopharm/Beijing,2254587
European Union,2022-01-12,Sinovac,8396
European Union,2022-01-12,Sputnik V,1845358
European Union,2022-01-12,Valneva,0
European Union,2022-01-13,Covaxin,107
European Union,2022-01-13,Johnson&Johnson,18238661
European Union,2022-01-13,Moderna,120221299
European Union,2022-01-13,Novavax,179
European Union,2022-01-13,Oxford/AstraZeneca,67167056
European Union,2022-01-13,Pfizer/BioNTech,551390506
European Union,2022-01-13,Sanofi/GSK,0
European Union,2022-01-13,Sinopharm/Beijing,2254587
European Union,2022-01-13,Sinovac,8396
European Union,2022-01-13,Sputnik V,1845358
European Union,2022-01-13,Valneva,0
European Union,2022-01-14,Covaxin,107
European Union,2022-01-14,Johnson&Johnson,18301193
European Union,2022-01-14,Moderna,124635275
European Union,2022-01-14,Novavax,180
European Union,2022-01-14,Oxford/AstraZeneca,67168890
European Union,2022-01-14,Pfizer/BioNTech,557944607
European Union,2022-01-14,Sanofi/GSK,0
European Union,2022-01-14,Sinopharm/Beijing,2265331
European Union,2022-01-14,Sinovac,8425
European Union,2022-01-14,Sputnik V,1845376
European Union,2022-01-14,Valneva,0
European Union,2022-01-15,Covaxin,107
European Union,2022-01-15,Johnson&Johnson,18303779
European Union,2022-01-15,Moderna,125362610
European Union,2022-01-15,Novavax,180
European Union,2022-01-15,Oxford/AstraZeneca,67169401
European Union,2022-01-15,Pfizer/BioNTech,558875908
European Union,2022-01-15,Sanofi/GSK,0
European Union,2022-01-15,Sinopharm/Beijing,2265331
European Union,2022-01-15,Sinovac,8425
European Union,2022-01-15,Sputnik V,1845376
European Union,2022-01-15,Valneva,0
European Union,2022-01-16,Covaxin,107
European Union,2022-01-16,Johnson&Johnson,18305170
European Union,2022-01-16,Moderna,125689468
European Union,2022-01-16,Novavax,180
European Union,2022-01-16,Oxford/AstraZeneca,67169588
European Union,2022-01-16,Pfizer/BioNTech,559278865
European Union,2022-01-16,Sanofi/GSK,0
European Union,2022-01-16,Sinopharm/Beijing,2265331
European Union,2022-01-16,Sinovac,8425
European Union,2022-01-16,Sputnik V,1845376
European Union,2022-01-16,Valneva,0
European Union,2022-01-17,Covaxin,107
European Union,2022-01-17,Johnson&Johnson,18309274
European Union,2022-01-17,Moderna,126372103
European Union,2022-01-17,Novavax,180
European Union,2022-01-17,Oxford/AstraZeneca,67169991
European Union,2022-01-17,Pfizer/BioNTech,560155973
European Union,2022-01-17,Sanofi/GSK,0
European Union,2022-01-17,Sinopharm/Beijing,2265331
European Union,2022-01-17,Sinovac,8425
European Union,2022-01-17,Sputnik V,1845376
European Union,2022-01-17,Valneva,0
European Union,2022-01-18,Covaxin,107
European Union,2022-01-18,Johnson&Johnson,18314288
European Union,2022-01-18,Moderna,127128792
European Union,2022-01-18,Novavax,180
European Union,2022-01-18,Oxford/AstraZeneca,67170750
European Union,2022-01-18,Pfizer/BioNTech,561220839
European Union,2022-01-18,Sanofi/GSK,0
European Union,2022-01-18,Sinopharm/Beijing,2265331
European Union,2022-01-18,Sinovac,8425
European Union,2022-01-18,Sputnik V,1845376
European Union,2022-01-18,Valneva,0
European Union,2022-01-19,Covaxin,107
European Union,2022-01-19,Johnson&Johnson,18319253
European Union,2022-01-19,Moderna,127826852
European Union,2022-01-19,Novavax,180
European Union,2022-01-19,Oxford/AstraZeneca,67172384
European Union,2022-01-19,Pfizer/BioNTech,562280673
European Union,2022-01-19,Sanofi/GSK,0
European Union,2022-01-19,Sinopharm/Beijing,2265331
European Union,2022-01-19,Sinovac,8426
European Union,2022-01-19,Sputnik V,1845376
European Union,2022-01-19,Valneva,0
European Union,2022-01-20,Covaxin,107
European Union,2022-01-20,Johnson&Johnson,18323503
European Union,2022-01-20,Moderna,128536984
European Union,2022-01-20,Novavax,180
European Union,2022-01-20,Oxford/AstraZeneca,67172834
European Union,2022-01-20,Pfizer/BioNTech,563334187
European Union,2022-01-20,Sanofi/GSK,0
European Union,2022-01-20,Sinopharm/Beijing,2265331
European Union,2022-01-20,Sinovac,8426
European Union,2022-01-20,Sputnik V,1845376
European Union,2022-01-20,Valneva,0
European Union,2022-01-21,Covaxin,107
European Union,2022-01-21,Johnson&Johnson,18373488
European Union,2022-01-21,Moderna,131897363
European Union,2022-01-21,Novavax,183
European Union,2022-01-21,Oxford/AstraZeneca,67173866
European Union,2022-01-21,Pfizer/BioNTech,568429994
European Union,2022-01-21,Sanofi/GSK,0
European Union,2022-01-21,Sinopharm/Beijing,2275888
European Union,2022-01-21,Sinovac,8443
European Union,2022-01-21,Sputnik V,1845376
European Union,2022-01-21,Valneva,0
European Union,2022-01-22,Covaxin,107
European Union,2022-01-22,Johnson&Johnson,18375524
European Union,2022-01-22,Moderna,132381414
European Union,2022-01-22,Novavax,183
European Union,2022-01-22,Oxford/AstraZeneca,67174163
European Union,2022-01-22,Pfizer/BioNTech,569132832
European Union,2022-01-22,Sanofi/GSK,0
European Union,2022-01-22,Sinopharm/Beijing,2275889
European Union,2022-01-22,Sinovac,8443
European Union,2022-01-22,Sputnik V,1845376
European Union,2022-01-22,Valneva,0
European Union,2022-01-23,Covaxin,107
European Union,2022-01-23,Johnson&Johnson,18376315
European Union,2022-01-23,Moderna,132613968
European Union,2022-01-23,Novavax,183
European Union,2022-01-23,Oxford/AstraZeneca,67174242
European Union,2022-01-23,Pfizer/BioNTech,569436064
European Union,2022-01-23,Sanofi/GSK,0
European Union,2022-01-23,Sinopharm/Beijing,2275889
European Union,2022-01-23,Sinovac,8443
European Union,2022-01-23,Sputnik V,1845376
European Union,2022-01-23,Valneva,0
European Union,2022-01-24,Covaxin,107
European Union,2022-01-24,Johnson&Johnson,18377919
European Union,2022-01-24,Moderna,133102847
European Union,2022-01-24,Novavax,183
European Union,2022-01-24,Oxford/AstraZeneca,67174569
European Union,2022-01-24,Pfizer/BioNTech,570172027
European Union,2022-01-24,Sanofi/GSK,0
European Union,2022-01-24,Sinopharm/Beijing,2275889
European Union,2022-01-24,Sinovac,8443
European Union,2022-01-24,Sputnik V,1845376
European Union,2022-01-24,Valneva,0
European Union,2022-01-25,Covaxin,107
European Union,2022-01-25,Johnson&Johnson,18381630
European Union,2022-01-25,Moderna,133637079
European Union,2022-01-25,Novavax,183
European Union,2022-01-25,Oxford/AstraZeneca,67175152
European Union,2022-01-25,Pfizer/BioNTech,571064849
European Union,2022-01-25,Sanofi/GSK,0
European Union,2022-01-25,Sinopharm/Beijing,2275889
European Union,2022-01-25,Sinovac,8443
European Union,2022-01-25,Sputnik V,1845376
European Union,2022-01-25,Valneva,0
European Union,2022-01-26,Covaxin,107
European Union,2022-01-26,Johnson&Johnson,18384885
European Union,2022-01-26,Moderna,134120600
European Union,2022-01-26,Novavax,183
European Union,2022-01-26,Oxford/AstraZeneca,67175267
European Union,2022-01-26,Pfizer/BioNTech,571978265
European Union,2022-01-26,Sanofi/GSK,0
European Union,2022-01-26,Sinopharm/Beijing,2275889
European Union,2022-01-26,Sinovac,8443
European Union,2022-01-26,Sputnik V,1845376
European Union,2022-01-26,Valneva,0
European Union,2022-01-27,Covaxin,107
European Union,2022-01-27,Johnson&Johnson,18390026
European Union,2022-01-27,Moderna,134604305
European Union,2022-01-27,Novavax,183
European Union,2022-01-27,Oxford/AstraZeneca,67175387
European Union,2022-01-27,Pfizer/BioNTech,572856496
European Union,2022-01-27,Sanofi/GSK,0
European Union,2022-01-27,Sinopharm/Beijing,2275889
European Union,2022-01-27,Sinovac,8443
European Union,2022-01-27,Sputnik V,1845376
European Union,2022-01-27,Valneva,0
European Union,2022-01-28,Covaxin,107
European Union,2022-01-28,Johnson&Johnson,18429018
European Union,2022-01-28,Moderna,137018870
European Union,2022-01-28,Novavax,184
European Union,2022-01-28,Oxford/AstraZeneca,67176189
European Union,2022-01-28,Pfizer/BioNTech,577009731
European Union,2022-01-28,Sanofi/GSK,0
European Union,2022-01-28,Sinopharm/Beijing,2286077
European Union,2022-01-28,Sinovac,8457
European Union,2022-01-28,Sputnik V,1845376
European Union,2022-01-28,Valneva,0
European Union,2022-01-29,Covaxin,107
European Union,2022-01-29,Johnson&Johnson,18430407
European Union,2022-01-29,Moderna,137379869
European Union,2022-01-29,Novavax,184
European Union,2022-01-29,Oxford/AstraZeneca,67176444
European Union,2022-01-29,Pfizer/BioNTech,577678599
European Union,2022-01-29,Sanofi/GSK,0
European Union,2022-01-29,Sinopharm/Beijing,2286078
European Union,2022-01-29,Sinovac,8457
European Union,2022-01-29,Sputnik V,1845376
European Union,2022-01-29,Valneva,0
European Union,2022-01-30,Covaxin,107
European Union,2022-01-30,Johnson&Johnson,18431081
European Union,2022-01-30,Moderna,137552375
European Union,2022-01-30,Novavax,184
European Union,2022-01-30,Oxford/AstraZeneca,67176517
European Union,2022-01-30,Pfizer/BioNTech,577976923
European Union,2022-01-30,Sanofi/GSK,0
European Union,2022-01-30,Sinopharm/Beijing,2286078
European Union,2022-01-30,Sinovac,8457
European Union,2022-01-30,Sputnik V,1845376
European Union,2022-01-30,Valneva,0
European Union,2022-01-31,Covaxin,107
European Union,2022-01-31,Johnson&Johnson,18433561
European Union,2022-01-31,Moderna,137887947
European Union,2022-01-31,Novavax,185
European Union,2022-01-31,Oxford/AstraZeneca,67176672
European Union,2022-01-31,Pfizer/BioNTech,578577477
European Union,2022-01-31,Sanofi/GSK,0
European Union,2022-01-31,Sinopharm/Beijing,2286078
European Union,2022-01-31,Sinovac,8457
European Union,2022-01-31,Sputnik V,1845376
European Union,2022-01-31,Valneva,0
European Union,2022-02-01,Covaxin,107
European Union,2022-02-01,Johnson&Johnson,18435927
European Union,2022-02-01,Moderna,138212219
European Union,2022-02-01,Novavax,185
European Union,2022-02-01,Oxford/AstraZeneca,67176796
European Union,2022-02-01,Pfizer/BioNTech,579253774
European Union,2022-02-01,Sanofi/GSK,0
European Union,2022-02-01,Sinopharm/Beijing,2286078
European Union,2022-02-01,Sinovac,8457
European Union,2022-02-01,Sputnik V,1845376
European Union,2022-02-01,Valneva,0
European Union,2022-02-02,Covaxin,107
European Union,2022-02-02,Johnson&Johnson,18438632
European Union,2022-02-02,Moderna,138519817
European Union,2022-02-02,Novavax,185
European Union,2022-02-02,Oxford/AstraZeneca,67177293
European Union,2022-02-02,Pfizer/BioNTech,579999207
European Union,2022-02-02,Sanofi/GSK,0
European Union,2022-02-02,Sinopharm/Beijing,2286078
European Union,2022-02-02,Sinovac,8457
European Union,2022-02-02,Sputnik V,1845376
European Union,2022-02-02,Valneva,0
European Union,2022-02-03,Covaxin,107
European Union,2022-02-03,Johnson&Johnson,18441062
European Union,2022-02-03,Moderna,138799997
European Union,2022-02-03,Novavax,185
European Union,2022-02-03,Oxford/AstraZeneca,67177397
European Union,2022-02-03,Pfizer/BioNTech,580680151
European Union,2022-02-03,Sanofi/GSK,0
European Union,2022-02-03,Sinopharm/Beijing,2286078
European Union,2022-02-03,Sinovac,8457
European Union,2022-02-03,Sputnik V,1845376
European Union,2022-02-03,Valneva,0
European Union,2022-02-04,Covaxin,108
European Union,2022-02-04,Johnson&Johnson,18467972
European Union,2022-02-04,Moderna,140343921
European Union,2022-02-04,Novavax,185
European Union,2022-02-04,Oxford/AstraZeneca,67178202
European Union,2022-02-04,Pfizer/BioNTech,583813125
European Union,2022-02-04,Sanofi/GSK,0
European Union,2022-02-04,Sinopharm/Beijing,2290969
European Union,2022-02-04,Sinovac,8468
European Union,2022-02-04,Sputnik V,1845376
European Union,2022-02-04,Valneva,0
European Union,2022-02-05,Covaxin,108
European Union,2022-02-05,Johnson&Johnson,18469177
European Union,2022-02-05,Moderna,140556925
European Union,2022-02-05,Novavax,185
European Union,2022-02-05,Oxford/AstraZeneca,67178279
European Union,2022-02-05,Pfizer/BioNTech,584351545
European Union,2022-02-05,Sanofi/GSK,0
European Union,2022-02-05,Sinopharm/Beijing,2290969
European Union,2022-02-05,Sinovac,8468
European Union,2022-02-05,Sputnik V,1845376
European Union,2022-02-05,Valneva,0
European Union,2022-02-06,Covaxin,108
European Union,2022-02-06,Johnson&Johnson,18469695
European Union,2022-02-06,Moderna,140640591
European Union,2022-02-06,Novavax,185
European Union,2022-02-06,Oxford/AstraZeneca,67178308
European Union,2022-02-06,Pfizer/BioNTech,584565113
European Union,2022-02-06,Sanofi/GSK,0
European Union,2022-02-06,Sinopharm/Beijing,2290969
European Union,2022-02-06,Sinovac,8468
European Union,2022-02-06,Sputnik V,1845376
European Union,2022-02-06,Valneva,0
European Union,2022-02-07,Covaxin,108
European Union,2022-02-07,Johnson&Johnson,18471316
European Union,2022-02-07,Moderna,140843834
European Union,2022-02-07,Novavax,185
European Union,2022-02-07,Oxford/AstraZeneca,67178398
European Union,2022-02-07,Pfizer/BioNTech,585055724
European Union,2022-02-07,Sanofi/GSK,0
European Union,2022-02-07,Sinopharm/Beijing,2290969
European Union,2022-02-07,Sinovac,8468
European Union,2022-02-07,Sputnik V,1845376
European Union,2022-02-07,Valneva,0
European Union,2022-02-08,Covaxin,108
European Union,2022-02-08,Johnson&Johnson,18473532
European Union,2022-02-08,Moderna,141062234
European Union,2022-02-08,Novavax,185
European Union,2022-02-08,Oxford/AstraZeneca,67178796
European Union,2022-02-08,Pfizer/BioNTech,585636215
European Union,2022-02-08,Sanofi/GSK,0
European Union,2022-02-08,Sinopharm/Beijing,2290969
European Union,2022-02-08,Sinovac,8468
European Union,2022-02-08,Sputnik V,1845376
European Union,2022-02-08,Valneva,0
European Union,2022-02-09,Covaxin,108
European Union,2022-02-09,Johnson&Johnson,18475603
European Union,2022-02-09,Moderna,141258887
European Union,2022-02-09,Novavax,185
